id,area,aspects,solidities,extents,perimeters,eccentricities,labels
32,9795.5,1.61538461538,0.927560239311,0.183066083576,758.790971518,1.0,2
33,8926.0,1.48255813953,0.949120091987,0.203511171911,670.749340057,1.0,2
34,10174.5,1.67955801105,0.940341950644,0.184910220994,774.447825193,1.0,2
35,9282.5,1.53107344633,0.945649949616,0.193518460608,707.477261424,1.0,2
36,9410.0,1.63387978142,0.925862144676,0.171975802767,770.205184221,1.0,2
37,10225.5,1.63636363636,0.926558527306,0.178698752228,784.589960337,1.0,2
38,8419.0,1.60588235294,0.91875374127,0.18140486964,705.092486858,1.0,2
39,10307.5,1.68131868132,0.94119526146,0.185080442433,780.447824955,1.0,2
40,9948.5,1.60752688172,0.920773743155,0.178884813177,772.104678869,1.0,2
41,10743.5,1.61340206186,0.933770797151,0.176929284279,805.560523272,1.0,2
42,9250.0,1.61827956989,0.919848837313,0.165219876398,782.690464377,1.0,2
43,11369.0,1.61764705882,0.932267315029,0.168879976233,850.77372539,1.0,2
